Conference,Team,Defense Drives,Defense Explosiveness,Defense Field Position Average Predicted Points,Defense Field Position Average Start,Defense Havoc DB,Defense Havoc Front Seven,Defense Havoc Total,Defense Line Yards,Defense Line Yards Total,Defense Open Field Yards,Defense Open Field Yards Total,Defense Passing Downs Explosiveness,Defense Passing Downs PPA,Defense Passing Downs Rate,Defense Passing Downs Success Rate,Defense Passing Downs Total PPA,Defense Passing Plays Explosiveness,Defense Passing Plays PPA,Defense Passing Plays Rate,Defense Passing Plays Success Rate,Defense Plays,Defense Points Per Opportunity,Defense Power Success,Defense PPA,Defense Rushing Plays Explosiveness,Defense Rushing Plays PPA,Defense Rushing Plays Rate,Defense Rushing Plays Success Rate,Defense Rushing Plays Total PPA,Defense Second Level Yards,Defense Second Level Yards Total,Defense Standard Downs Explosiveness,Defense Standard Downs PPA,Defense Standard Downs Rate,Defense Standard Downs Success Rate,Defense Stuff Rate,Defense Success Rate,Defense Total Opportunies,Defense Total PPA,Offense Drives,Offense Explosiveness,Offense Field Position Average Predicted Points,Offense Field Position Average Start,Offense Havoc DB,Offense Havoc Front Seven,Offense Havoc Total,Offense Line Yards,Offense Line Yards Total,Offense Open Field Yards,Offense Open Field Yards Total,Offense Passing Downs Explosiveness,Offense Passing Downs PPA,Offense Passing Downs Rate,Offense Passing Downs Success Rate,Offense Passing Plays Explosiveness,Offense Passing Plays PPA,Offense Passing Plays Rate,Offense Passing Plays Success Rate,Offense Passing Plays Total PPA,Offense Plays,Offense Points Per Opportunity,Offense Power Success,Offense PPA,Offense Rushing Plays Explosiveness,Offense Rushing Plays PPA,Offense Rushing Plays Rate,Offense Rushing Plays Success Rate,Offense Rushing Plays Total PPA,Offense Second Level Yards,Offense Second Level Yards Total,Offense Standard Downs Explosiveness,Offense Standard Downs PPA,Offense Standard Downs Rate,Offense Standard Downs Success Rate,Offense Stuff Rate,Offense Success Rate,Offense Total Opportunies,Offense Total PPA
Big Ten,Michigan State,150,0.9535465458972191,-1.477,69.3,0.010652463382157125,0,0.010652463382157125,2.7311224489795918,1071,0.7602040816326531,298,1.3836376155400727,0.19716382672981755,0.34354194407456723,0.3372093023255814,51.92344578258725,1.3111530782699152,0.15138030840404446,0.4567243675099867,0.3965014577259475,751,-0.09210526315789473,0.6829268292682927,0.043370097795739845,0.741250649297788,-0.028472772951801208,0.521970705725699,0.38010204081632654,-11.161326997106073,1.0739795918367347,421,0.7770469088268028,-0.037114247163676076,0.6564580559254327,0.4300202839756592,0.22448979591836735,0.3981358189081225,76,32.57094344460062,145,0.9155091935822101,1.487,69.5,0.01643489254108723,0,0.01643489254108723,2.899421965317919,1003,1.0346820809248556,358,1.493536708483941,0.3251514157219967,0.33375474083438683,0.36363636363636365,1.1272490815881824,0.07170532730625212,0.5436156763590392,0.39767441860465114,30.833290741688412,791,-0.18666666666666668,0.5625,0.06271607070207946,0.7937286045436942 ,0.0636088758984366,0.43742098609355246,0.45664739884393063,22.00867106085906,1.2023121387283238,416,0.6917566071686367,-0.06875059169878987,0.6662452591656132,0.47058823529411764,0.22254335260115607,0.43489254108723135,75,49.60841192534486
Conference USA,Middle Tennessee,54,1.0012334464977115,-1.942,63.7,0.04779411764705882,0,0.04779411764705882,2.7164383561643834,397,1.1575342465753424,169,1.3685683483646127,0.340684261356384,0.3161764705882353,0.43023255813953487,38.6084597196779,1.3922668790152943,0.3244408379804866,0.4375,0.4957983193277311,272,-0.15555555555555556,0.7222222222222222,0.1472924533844229,0.7972347715405415,0.030558293127942702,0.5367647058823529,0.4383561643835616,4.461510796679635,1.321917808219178,193,0.8550894532818477,0.05787473571996777,0.6838235294117647,0.5,0.2328767123287671,0.47794117647058826,45,40.06354732056303,58,1.0163367229924087,1.122,74.2,0.03536977491961415,0,0.03536977491961415,2.1714285714285713,304,0.45714285714285713,64,1.6078894407011928,0.12536830714424155,0.3987138263665595,0.2661290322580645,1.2982892917446531,0.0017828445279435313,0.5434083601286174,0.31952662721893493,0.3013007252224568,311,0,0.7,-0.053170713515521585,0.7288671477266732 ,-0.12048734160097946,0.45016077170418006,0.32857142857142857,-16.868227824137126,0.8357142857142857,117,0.7334202058273381,-0.17156022454124686,0.6012861736334405,0.3689839572192513,0.2785714285714286,0.3279742765273312,18,-16.53609190332721
Big Ten,Minnesota,151,0.8992260788572528,-1.161,74.1,0.01925254813137033,0,0.01925254813137033,3.2897260273972604,1441,0.6050228310502284,265,1.6125060316477233,0.3866920749802754,0.289920724801812,0.3671875,90.22396877084802,1.2342544658244472,0.20693570819001839,0.49377123442808607,0.4426605504587156,883,-0.1728395061728395,0.7457627118644068,0.13514754077172136,0.6441796640912815,0.06983727880384787,0.4960362400906002,0.4931506849315068,30.588728116085367,1.1666666666666667,511,0.6922868332945855,0.03244355232293375,0.710079275198188,0.5167464114832536,0.1643835616438356,0.4733861834654587,81,119.33527850142997,147,0.9664148431192635,1.598,67.6,0.0136986301369863,0,0.0136986301369863,2.932853717026379,1223,0.7338129496402878,306,1.5189358585325206,0.261184907195169,0.3125778331257783,0.350597609561753,1.3577883917741602,0.1691705572851512,0.46824408468244083,0.40425531914893614,63.608129539216854,803,0,0.7142857142857143,0.08199719543170113,0.7046681657406633 ,0.016483442950547243,0.5193026151930261,0.4412470023980815,6.873595710378201,1.0623501199040768,443,0.7772247678026619,0.0005187250465010676,0.6874221668742216,0.46557971014492755,0.19664268585131894,0.42963885429638854,80,65.84374793165601
SEC,Mississippi State,131,0.9774382212328455,-1.61,67.9,0.018691588785046728,0,0.018691588785046728,2.4698830409356725,845,0.7953216374269005,272,1.5819091900195634,0.3010877303271514,0.35046728971962615,0.3333333333333333,35.05277569562852,1.2352578532360536,0.12171102672093236,0.4485981308411215,0.40625,642,-0.10294117647058823,0.7096774193548387,0.03453768195076335,0.8087775632722308,-0.04194708547663679,0.5327102803738317,0.34502923976608185,-14.345903233009782,0.956140350877193,327,0.7138607639130559,-0.10928428659764747,0.6495327102803738,0.41247002398081534,0.24561403508771928,0.3847352024922118,68,22.17319181239007,134,1.0957634975317618,1.42,70,0.023809523809523808,0,0.023809523809523808,2.3261682242990656,747,0.46417445482866043,149,1.493110228030092,0.114188005254422,0.3869047619047619,0.28846153846153844,1.423791485205939,-0.036897576375756566,0.5148809523809523,0.3063583815028902,-12.766561426011773,672,-0.2413793103448276,0.5769230769230769,-0.06803505864889497,0.8115491231092726 ,-0.10260102599924631,0.47767857142857145,0.32087227414330216,-32.934929345758064,0.7601246105919003,244,0.8813677796369793,-0.18303019606360957,0.6130952380952381,0.33737864077669905,0.24299065420560748,0.31845238095238093,58,-45.71955941205742
SEC,Missouri,156,0.944592336223529,-1.38,70.8,0.013033175355450236,0,0.013033175355450236,2.8215827338129498,1177,0.8609112709832134,359,1.6291101451043541,0.24379708566398905,0.34834123222748814,0.282312925170068,9.706625284723636,1.127840757947092,0.02333323385750874,0.4928909952606635,0.3629807692307692,844,-0.10144927536231885,0.6808510638297872,0.0068995563905627395,0.826858853895293,0.00037356496543606015,0.4940758293838863,0.38369304556354916,0.1557765905868371,1.1510791366906474,480,0.704866690075392,-0.11973294107559605,0.6516587677725119,0.4309090909090909,0.19424460431654678,0.3791469194312796,69,5.823225593634953,157,1.0111702634703321,1.493,68.9,0.011160714285714286,0,0.011160714285714286,2.769377990430622,1158,1.0047846889952152,420,1.6972569482262863,0.26395711878655737,0.33816964285714285,0.33003300330033003,1.240779776981266,0.21347636452265176,0.5122767857142857,0.4357298474945534,97.98565131589716,896,-0.07446808510638298,0.6428571428571429,0.09873545883418866,0.8496709240969332 ,-0.015615572024403758,0.46651785714285715,0.38995215311004783,-6.527309106200771,1.2272727272727273,513,0.7670113009237293,0.01431359885852641,0.6618303571428571,0.47386172006745364,0.2511961722488038,0.4252232142857143,94,88.46697111543304
American Athletic,Navy,141,0.9331847974858056,-1.497,68.8,0.015306122448979591,0,0.015306122448979591,2.832520325203252,1045,0.7398373983739838,273,1.4622567853161463,0.1664071914303493,0.3239795918367347,0.3188976377952756,67.07430208313554,1.1801377209537887,0.1664374741517011,0.514030612244898,0.41687344913151364,784,0,0.5961538461538461,0.053385547513796254,0.7506256203313236,-0.05156971336761338,0.47066326530612246,0.3956639566395664,-19.029224232649337,1.062330623306233,392,0.7575502441486843,-0.0007795422122499207,0.6760204081632653,0.46037735849056605,0.2140921409214092,0.4145408163265306,67,41.85426925081626,135,0.7969853615786765,1.496,69.3,0.004801920768307323,0,0.004801920768307323,3.4205755395683455,2377,1.2,834,1.4327220114410377,0.2991449014367484,0.25090036014405764,0.3492822966507177,1.2525585725006696,-0.06775057233540271,0.15366146458583432,0.2890625,-8.672073258931547,833,-0.0875,0.7441860465116279,0.12039823489060104,0.7864924735236035 ,0.16446555676045263,0.8343337334933973,0.48633093525179855,114.30356194851457,1.218705035971223,847,0.648239286450624,0.06052955971729209,0.7490996398559424,0.5,0.13525179856115108,0.46218487394957986,80,100.29172966387067
ACC,NC State,133,0.9270844658158179,-1.479,69.6,0.01023391812865497,0,0.01023391812865497,2.5869135802469136,1048,0.8518518518518519,345,1.455450432998526,0.20384252811355105,0.347953216374269,0.31512605042016806,53.234156149540794,1.425053670595375,0.20474675442131074,0.38011695906432746,0.3923076923076923,684,-0.1111111111111111,0.6097560975609756,0.02779809887107637,0.7262189328159339,-0.07547959465603268,0.5921052631578947,0.362962962962963,-30.569235835693235,1.108641975308642,449,0.7217609034391179,-0.06614489251840563,0.652046783625731,0.4327354260089686,0.25679012345679014,0.391812865497076,63,19.013899627816237,132,1.0508512039087632,1.32,71.7,0.023255813953488372,0,0.023255813953488372,2.7877133105802048,817,0.9829351535836177,288,1.4940332910550167,0.2704875635080312,0.375,0.3178294573643411,1.3769122947271597,0.06557423535272523,0.5552325581395349,0.34554973821989526,25.049357904741036,688,-0.12727272727272726,0.5454545454545454,0.0016982990964537756,0.7833607870401316 ,-0.06367283186075244,0.4258720930232558,0.35494880546075086,-18.656139735200465,1.0136518771331058,297,0.8319299319449514,-0.15957525955049268,0.625,0.386046511627907,0.22866894197952217,0.36046511627906974,55,1.1684297783601976
Big Ten,Nebraska,166,1.1407831620202873,-1.269,72.4,0.013937282229965157,0,0.013937282229965157,2.3661498708010336,916,1.0801033591731266,418,1.627900809410947,0.22703523600516914,0.3681765389082462,0.31545741324921134,52.52616453513514,1.4321448920436808,0.11393961938207188,0.5354239256678281,0.37093275488069416,861,-0.08974358974358974,0.5652173913043478,0.03819119525746077,0.8708255771404678,-0.04148924611160434,0.44947735191637633,0.330749354005168,-16.05633824519088,1.0232558139534884,396,0.9099217177593111,-0.07185211525177371,0.6318234610917538,0.38786764705882354,0.2739018087855297,0.3612078977932636,78,32.88261911667373,173,1.0722906205668759,1.474,69.5,0.008762322015334063,0,0.008762322015334063,3.0228105906313645,1484,0.8187372708757638,402,1.6674242618210922,0.28684707654078767,0.30010952902519167,0.34306569343065696,1.4294581510214726,0.20392408361099895,0.45673603504928806,0.40047961630695444,85.03634286578657,913,0,0.5166666666666667,0.09713202397674867,0.8044589847293168 ,0.011070710557854708,0.5377875136911281,0.39918533604887985,5.435718883906661,1.0610997963340123,521,0.8681206852460863,0.015783159497019878,0.6998904709748083,0.4287949921752739,0.18533604887983707,0.40306681270536693,95,88.68153789077152
Mountain West,Nevada,67,1.0254052415124684,-1.43,69.3,0.05865102639296188,0,0.05865102639296188,2.6531073446327684,470,1.0903954802259888,193,1.5445103950755963,0.31478933688774674,0.36363636363636365,0.3548387096774194,29.79592889363917,1.2395796090565403,0.1862245555852448,0.46920821114369504,0.4,341,-0.19444444444444445,0.6,0.061464365253327914,0.8961946332292228,-0.031383736508209366,0.5190615835777126,0.3954802259887006,-5.554921361953058,1.0621468926553672,188,0.7798071043428164,-0.0832927613949114,0.6363636363636364,0.42857142857142855,0.2542372881355932,0.40175953079178883,36,20.95934855138482,71,0.7820191396199073,1.404,69.2,0.03409090909090909,0,0.03409090909090909,2.9492307692307693,575,0.6820512820512821,133,1.1248770644553052,-0.010754729529782884,0.32670454545454547,0.28695652173913044,0.9699610632362268,-0.013658690483305301,0.4289772727272727,0.37748344370860926,-2.0624622629791007,352,0,0.7727272727272727,0.0011931421520584517,0.7019965014263041 ,0.009133956413598876,0.5539772727272727,0.4307692307692308,1.7811215006517809,1.1128205128205129,217,0.6827707929570289,0.006990632630589058,0.6732954545454546,0.4810126582278481,0.2,0.41761363636363635,37,0.41998603752457503
Mountain West,New Mexico,155,0.8832392906941342,-1.422,70.1,0.01696969696969697,0,0.01696969696969697,2.8718346253229976,1111,0.48578811369509045,188,1.4030928024762435,0.20812746829940235,0.31636363636363635,0.31417624521072796,20.15114299839867,1.0835372970371668,0.04741445411387923,0.5151515151515151,0.4,825,-0.08974358974358974,0.7547169811320755,0.017082526372182712,0.6941110626663863,-0.018430420940850744,0.4690909090909091,0.39276485788113696,-7.132572904109239,0.8992248062015504,348,0.7134066693151184,-0.07132656909413701,0.6836363636363636,0.4450354609929078,0.20671834625322996,0.4036363636363636,78,14.093084257050739,154,1.0265166772414003,1.459,69.2,0.011349306431273645,0,0.011349306431273645,2.853494623655914,1062,0.9086021505376344,338,1.5173454064698026,0.21516927562938937,0.3656998738965952,0.3275862068965517,1.3651858608936638,0.026545764804869636,0.5094577553593947,0.33663366336633666,10.724488981167333,793,0,0.62,0.033117568542239635,0.8320290992549996 ,0.03972673134539304,0.4691046658259773,0.40591397849462363,14.778344060486212,1.0026881720430108,373,0.8034127094103083,-0.0718426601958785,0.6343001261034048,0.415506958250497,0.20430107526881722,0.3833543505674653,69,26.26223185399603
FBS Independents,New Mexico State,36,1.0895497990393574,-1.548,68.8,0.08227848101265822,0,0.08227848101265822,3.202272727272727,282,1.0340909090909092,91,1.5430002894397066,0.15786378516341248,0.2974683544303797,0.3191489361702128,23.825828985868448,1.8850182946015188,0.36099740887679466,0.4177215189873418,0.4090909090909091,158,0,0.8,0.17780069617930552,0.6212479732097519,0.035481363490092524,0.5569620253164557,0.4431818181818182,3.1223599871281422,1.1022727272727273,97,0.9658814834756257,0.1862424512941431,0.7025316455696202,0.4954954954954955,0.19318181818181818,0.4430379746835443,26,28.09250999633027,39,1.1014020152305293,1.333,70.2,0.04365079365079365,0,0.04365079365079365,2.8589285714285713,160,0.2857142857142857,16,1.5443236066591475,0.36608964647291264,0.32936507936507936,0.3855421686746988,1.1409211392680212,0.2525443365455552,0.7738095238095238,0.47692307692307695,49.24614562638326,252,0,0.4444444444444444,0.17919855304939863,0.8493315416740674 ,-0.10806254038740884,0.2222222222222222,0.32142857142857145,-6.051502261694895,0.9642857142857143,54,0.9242333786590818,0.08741180302483255,0.6706349206349206,0.47337278106508873,0.21428571428571427,0.4444444444444444,24,45.15803536844845
ACC,North Carolina,129,0.8498772251323186,-1.34,71.2,0.009497964721845319,0,0.009497964721845319,3.4965936739659367,1437,0.6472019464720195,266,1.3936846724925107,0.2365805740783616,0.30800542740841247,0.3039647577092511,61.251974695058884,1.2355801809683662,0.19569320988836703,0.42469470827679784,0.402555910543131,737,-0.2,0.8536585365853658,0.1402918466968407,0.6672751313296658,0.10859776841611983,0.5576662143826323,0.46715328467153283,44.63368281902525,1.143552311435523,470,0.7066607599878404,0.09743392294075197,0.6919945725915875,0.5137254901960784,0.11192214111922141,0.4491180461329715,70,103.3950910155716,135,0.9794355196094585,1.266,72.3,0.024355300859598854,0,0.024355300859598854,2.455072463768116,847,0.663768115942029,229,1.6915482471306424,0.2821426499925475,0.36962750716332377,0.3449612403100775,1.221919733877012,0.07344099209622966,0.49140401146131807,0.3760932944606414,25.190260289006776,698,-0.23333333333333334,0.6896551724137931,0.008805244396929675,0.8267367957948992 ,-0.05134586318565757,0.49426934097421205,0.3826086956521739,-17.71432279905186,1.0318840579710145,356,0.6312045704370115,-0.15146987070231896,0.6303724928366762,0.41363636363636364,0.2608695652173913,0.38825214899713467,60,6.146060589056913
Mid-American,Northern Illinois,153,0.8917852397974828,-1.424,69.7,0.008526187576126675,0,0.008526187576126675,2.9659846547314577,1160,0.5268542199488491,206,1.3468503538650678,0.1999377174815974,0.3166869671132765,0.3038461538461538,76.83644897919282,1.2297949958189585,0.18250937999808273,0.51278928136419,0.41330166270783847,821,0,0.6190476190476191,0.07391460618175147,0.6000575132587409,-0.03154243193645244,0.4762484774665043,0.4117647058823529,-12.333090887152904,1.0127877237851661,396,0.7561243189999763,0.015508173137259596,0.6833130328867235,0.47237076648841353,0.17391304347826086,0.4190012180267966,74,60.68389167521795,150,0.9819767455969715,1.497,69.2,0.01847290640394089,0,0.01847290640394089,2.532323232323232,1003,1.196969696969697,474,1.4391015293224851,0.14653802256277546,0.35960591133004927,0.2979452054794521,1.3926283194194995,0.1356930730640843,0.4876847290640394,0.3611111111111111,53.73445693337738,812,-0.23333333333333334,0.6595744680851063,0.04191946167589638,0.745561180700875 ,-0.042980330560268426,0.4876847290640394,0.3888888888888889,-17.020210901866296,1.0656565656565657,422,0.8090643274051467,-0.016827884052889566,0.6403940886699507,0.4423076923076923,0.2676767676767677,0.39039408866995073,90,34.03860288082786
Conference USA,North Texas,43,0.8850920437982185,-1.784,65.7,0.02666666666666667,0,0.02666666666666667,3.0951219512195123,381,0.2926829268292683,36,1.3038860901155913,0.20453223172686205,0.2577777777777778,0.3620689655172414,11.601732876520337,1.221462686839333,0.11374247918157193,0.4533333333333333,0.4215686274509804,225,-0.25925925925925924,0.72,0.07806916686701995,0.6399405581919824,0.04848642006958661,0.5466666666666666,0.4796747967479675,5.963829668559153,1.0731707317073171,132,0.7765158095677884,0.0341478629037215,0.7422222222222222,0.48502994011976047,0.17886178861788618,0.4533333333333333,27,17.56556254507949,46,1.0932683656555182,1.218,72.5,0.08755760368663594,0,0.08755760368663594,1.916,240,0.584,73,1.7612518727440167,0.17248264649678516,0.42857142857142855,0.24731182795698925,1.3640822158497599,0.008526713902626225,0.4147465437788018,0.3,0.7674042512363602,217,-0.5,0.42857142857142855,-0.09386268304003413,0.9913005391312012 ,-0.1533693749539528,0.576036866359447,0.248,-19.1711718692441,0.824,103,0.6780353747626677,-0.2936216801926486,0.5714285714285714,0.29838709677419356,0.288,0.2764976958525346,14,-20.368202219687404
Big Ten,Northwestern,143,0.8012617402071789,-1.673,66.4,0.014397905759162303,0,0.014397905759162303,3.020595533498759,1217,0.6104218362282878,246,1.3898325639538198,0.12411359794886685,0.29450261780104714,0.28444444444444444,32.676373699226765,1.0759446667323023,0.09416822391708,0.45418848167539266,0.43515850144092216,764,-0.08433734939759036,0.7307692307692307,0.04452724345282329,0.6377310922901978,0.01024503471729658,0.5274869109947644,0.41687344913151364,4.1287489910705215,0.9553349875930521,385,0.6612300200592792,0.01130473925688673,0.7054973821989529,0.49907235621521334,0.16377171215880892,0.43586387434554974,83,34.01881399795699,149,0.963178408500936,1.259,72.1,0.023035230352303523,0,0.023035230352303523,2.7776315789473682,1056,1.0157894736842106,386,1.6022828191288143,0.13627066506076768,0.3346883468834688,0.2793522267206478,1.2284684126316268,0.04725418695753656,0.47289972899729,0.3667621776504298,16.49171124818026,738,-0.11864406779661017,0.5111111111111111,0.018302982135150105,0.7966207833004979 ,-0.00027657672278282936,0.5149051490514905,0.39473684210526316,-0.10509915465747514,1.1,418,0.7599608770109654,-0.04104124939769621,0.6653116531165312,0.4419551934826884,0.22894736842105262,0.3875338753387534,59,13.507600815740778
FBS Independents,Notre Dame,148,0.8626443137106341,-1.311,71.4,0.01403061224489796,0,0.01403061224489796,3.0380614657210403,1285,0.789598108747045,334,1.4239017745678921,0.2027276755999409,0.30612244897959184,0.325,8.495128414075255,1.1320434943703899,0.02441128854619326,0.44387755102040816,0.3850574712643678,784,-0.09333333333333334,0.6086956521739131,0.024779628853915176,0.7620397714009577,0.04115031559076237,0.5395408163265306,0.4326241134751773,17.40658349489248,1.1442080378250592,484,0.6889217663024353,-0.05372686235756676,0.6938775510204082,0.4632352941176471,0.20803782505910165,0.42091836734693877,75,19.4272290214695,148,0.930062635503563,1.443,69.8,0.008206330597889801,0,0.008206330597889801,3.1339522546419096,1182,0.7108753315649867,268,1.5591668781464905,0.302576085542278,0.30011723329425555,0.33984375,1.1179254559955087,0.14317995954700552,0.5486518171160609,0.43162393162393164,67.00822106799858,853,-0.16091954022988506,0.6607142857142857,0.09278148519695258,0.7485361576293909 ,0.035587298468447645,0.44196951934349354,0.4270557029177719,13.416411522604763,1.079575596816976,407,0.7373440822995677,0.002819311514534971,0.6998827667057445,0.47571189279731996,0.16180371352785147,0.4349355216881594,87,79.14260687300055
Mid-American,Ohio,166,1.010104223197509,-1.306,72.3,0.015476190476190477,0,0.015476190476190477,2.52014742014742,1026,0.9361179361179361,381,1.592199360162802,0.18389017323335133,0.37142857142857144,0.28205128205128205,6.0311590528156405,1.2258456520304994,0.014224431728338776,0.5047619047619047,0.33254716981132076,840,-0.09722222222222222,0.5897435897435898,0.005565610672827822,0.8920285488236529,0.010992813980165307,0.4845238095238095,0.3808353808353808,4.4740752899272795,1.0515970515970516,428,0.7729543525820194,-0.09980799447657243,0.6285714285714286,0.4090909090909091,0.24815724815724816,0.3619047619047619,72,4.67511296517537,170,0.8084139317329788,1.695,66,0.016766467065868262,0,0.016766467065868262,2.315657620041754,1109,1.0375782881002087,497,1.4196522972738455,0.09864378349287345,0.3389221556886228,0.26148409893992935,0.9997620652654577,-0.05328558095119623,0.41077844311377243,0.33819241982507287,-18.276954266260308,835,-0.25301204819277107,0.6764705882352942,-0.058160193961300906,0.7854748425363348 ,-0.047450608287229724,0.5736526946107784,0.3757828810020877,-22.728841369583037,0.8977035490605428,430,0.6159388719456421,-0.13855063892422,0.6610778443113773,0.4257246376811594,0.2567849686847599,0.37005988023952097,83,-48.56376195768625
Big Ten,Ohio State,154,0.8787798588736618,-1.117,74.2,0.026615969581749048,0,0.026615969581749048,2.8153614457831324,935,0.9909638554216867,329,1.358658756788926,0.18306485050186866,0.36248415716096327,0.27972027972027974,12.649996307106429,0.9840030819804151,0.02836322041952114,0.5652724968314322,0.3744394618834081,789,0,0.5365853658536586,-0.0010192708176579549,0.839038208766669,-0.031076804770663234,0.4207858048162231,0.3614457831325301,-10.317499183860194,1.0301204819277108,342,0.7026775110148493,-0.10568737955997329,0.6375158428390367,0.43339960238568587,0.24096385542168675,0.3776932826362484,48,-0.8042046751321265,146,0.9765137711424017,1.736,65.8,0.0078125,0,0.0078125,3.1624129930394433,1363,0.8097447795823666,349,1.7005931768359304,0.3669881256575234,0.2955729166666667,0.3568281938325991,1.3533973356962121,0.28372406585683135,0.4270833333333333,0.4420731707317073,93.06149360104068,768,-0.07526881720430108,0.6896551724137931,0.1451563112952934,0.6956156519844855 ,0.02791414438606304,0.5611979166666666,0.43155452436194897,12.03099623039317,1.062645011600928,458,0.750064227276858,0.05207715813406197,0.7044270833333334,0.4787430683918669,0.16473317865429235,0.4427083333333333,93,111.48004707478535
Big 12,Oklahoma,174,0.9967933356520445,-1.294,72,0.021301775147928994,0,0.021301775147928994,2.3438320209973753,893,0.8530183727034121,325,1.5999852866913318,0.13029705762783958,0.3834319526627219,0.27469135802469136,12.37849962975139,1.2644931158093053,0.027507776955003088,0.5325443786982249,0.3488888888888889,845,-0.1891891891891892,0.65,-0.03250154080370187,0.8061329522814058,-0.08124070364057487,0.450887573964497,0.3359580052493438,-30.952708087059023,1.010498687664042,385,0.7386967796785032,-0.133742895682434,0.6165680473372781,0.39923224568138194,0.2887139107611549,0.3514792899408284,74,-27.463801979128082,166,0.8899399140172075,1.559,68.2,0.012672811059907835,0,0.012672811059907835,2.7802348336594913,1421,0.8297455968688845,424,1.451260741447775,0.1910922426883387,0.31797235023041476,0.322463768115942,1.2877334660655306,0.19836693121520932,0.3882488479262673,0.4391691394658754,66.84965581952554,868,-0.15555555555555556,0.5892857142857143,0.05118252480250351,0.7029992348703472 ,-0.027670232822071702,0.5887096774193549,0.37377690802348335,-14.139488972078638,1.0215264187866928,522,0.7042241012241944,-0.014045654482108844,0.6820276497695853,0.4543918918918919,0.2309197651663405,0.41244239631336405,90,44.42643152857304
Big 12,Oklahoma State,148,0.9451095042117713,-1.187,73.5,0.012121212121212121,0,0.012121212121212121,2.7107655502392345,1133,1.1172248803827751,467,1.4321270457059307,0.3076173728467094,0.3333333333333333,0.3527272727272727,67.58684682032552,1.2274636562739278,0.1728563857297328,0.47393939393939394,0.40153452685422,825,-0.1891891891891892,0.5714285714285714,0.0814533185959255,0.8309521475392173,0.02279281710531487,0.5066666666666667,0.4043062200956938,9.527397550021616,1.2105263157894737,506,0.7522903143140837,-0.03162870852946647,0.6666666666666666,0.44545454545454544,0.2679425837320574,0.41454545454545455,74,67.19898784163854,148,0.9840016541549961,1.583,68.1,0.013819095477386936,0,0.013819095477386936,3.2143459915611814,1524,1.0569620253164558,501,1.7383363334164779,0.3242883425875212,0.30778894472361806,0.32653061224489793,1.4700444008328084,0.09454776812604147,0.3907035175879397,0.36977491961414793,29.404355887198896,796,-0.21428571428571427,0.6666666666666666,0.09547910683210645,0.7869694458547244 ,0.10277402829945591,0.5954773869346733,0.459915611814346,48.7148894139421,1.2616033755274263,598,0.7554153877121228,-0.006260027033731336,0.6922110552763819,0.4791288566243194,0.17721518987341772,0.4321608040201005,98,76.00136903835673
SEC,Ole Miss,111,0.8506917759003235,-1.556,68.5,0.004615384615384615,0,0.004615384615384615,2.9847701149425285,1039,0.7155172413793104,249,1.4439790053618253,0.20546009004722735,0.30615384615384617,0.31155778894472363,36.75303981898162,1.144386728354825,0.12629910590715335,0.44769230769230767,0.41924398625429554,650,0,0.6818181818181818,0.060862285909199836,0.7272078497224865,0.031623562104091965,0.5353846153846153,0.42528735632183906,11.004999612224003,1.1149425287356323,388,0.6827291812582545,-0.0029402928568034287,0.6938461538461539,0.48558758314855877,0.21551724137931033,0.4323076923076923,61,39.560485840979894,111,0.8666008962601964,1.458,69.2,0.017513134851138354,0,0.017513134851138354,3.029268292682927,994,0.823170731707317,270,1.500220501728308,0.03914284423913924,0.30297723292469353,0.2658959537572254,1.2001458969563652,-0.11990135157032501,0.4063047285464098,0.30603448275862066,-27.817113564315402,571,0,0.6341463414634146,-0.04838026746239971,0.770767705395687 ,0.005155746462608944,0.574430823117338,0.4024390243902439,1.6910848397357336,0.975609756097561,320,0.6931098138105946,-0.08642423310151086,0.6970227670753065,0.4221105527638191,0.18597560975609756,0.37478108581436076,46,-27.625132721030237
Pac-12,Oregon,152,0.937049726760378,-1.604,66.9,0.019157088122605363,0,0.019157088122605363,2.7569620253164557,1089,1.1721518987341772,463,1.4100302237549742,0.12974392892097658,0.33205619412515963,0.28076923076923077,10.269290813304002,1.1547322473006427,0.027830056404617894,0.47126436781609193,0.3685636856368564,783,-0.0875,0.6428571428571429,0.015274503371096152,0.8455088807858442,0.0019426473945136642,0.5044699872286079,0.3518987341772152,0.7673457208328973,1.0126582278481013,400,0.7808163499250589,-0.0416319032120184,0.6679438058748404,0.4225621414913958,0.1848101265822785,0.37547892720306514,80,11.959936139568287,155,0.8680647537630054,1.528,68.8,0.01948051948051948,0,0.01948051948051948,3.307058823529412,1406,1.1670588235294117,496,1.5630210068988248,0.28781871757626853,0.30194805194805197,0.3763440860215054,1.0599718509582083,0.1037844901313512,0.5248917748917749,0.44123711340206184,50.33547771370533,924,-0.07,0.7627118644067796,0.0982651509093415,0.7599885601402161 ,0.10907412878109048,0.45995670995670995,0.5011764705882353,46.356504731963454,1.4211764705882353,604,0.6508909246580619,0.016272212769693976,0.698051948051948,0.5209302325581395,0.16470588235294117,0.4772727272727273,100,90.79699944023155
