Conference,Team,Defense Drives,Defense Explosiveness,Defense Field Position Average Predicted Points,Defense Field Position Average Start,Defense Havoc DB,Defense Havoc Front Seven,Defense Havoc Total,Defense Line Yards,Defense Line Yards Total,Defense Open Field Yards,Defense Open Field Yards Total,Defense Passing Downs Explosiveness,Defense Passing Downs PPA,Defense Passing Downs Rate,Defense Passing Downs Success Rate,Defense Passing Downs Total PPA,Defense Passing Plays Explosiveness,Defense Passing Plays PPA,Defense Passing Plays Rate,Defense Passing Plays Success Rate,Defense Plays,Defense Points Per Opportunity,Defense Power Success,Defense PPA,Defense Rushing Plays Explosiveness,Defense Rushing Plays PPA,Defense Rushing Plays Rate,Defense Rushing Plays Success Rate,Defense Rushing Plays Total PPA,Defense Second Level Yards,Defense Second Level Yards Total,Defense Standard Downs Explosiveness,Defense Standard Downs PPA,Defense Standard Downs Rate,Defense Standard Downs Success Rate,Defense Stuff Rate,Defense Success Rate,Defense Total Opportunies,Defense Total PPA,Offense Drives,Offense Explosiveness,Offense Field Position Average Predicted Points,Offense Field Position Average Start,Offense Havoc DB,Offense Havoc Front Seven,Offense Havoc Total,Offense Line Yards,Offense Line Yards Total,Offense Open Field Yards,Offense Open Field Yards Total,Offense Passing Downs Explosiveness,Offense Passing Downs PPA,Offense Passing Downs Rate,Offense Passing Downs Success Rate,Offense Passing Plays Explosiveness,Offense Passing Plays PPA,Offense Passing Plays Rate,Offense Passing Plays Success Rate,Offense Passing Plays Total PPA,Offense Plays,Offense Points Per Opportunity,Offense Power Success,Offense PPA,Offense Rushing Plays Explosiveness,Offense Rushing Plays PPA,Offense Rushing Plays Rate,Offense Rushing Plays Success Rate,Offense Rushing Plays Total PPA,Offense Second Level Yards,Offense Second Level Yards Total,Offense Standard Downs Explosiveness,Offense Standard Downs PPA,Offense Standard Downs Rate,Offense Standard Downs Success Rate,Offense Stuff Rate,Offense Success Rate,Offense Total Opportunies,Offense Total PPA
Mountain West,Air Force,173,1.5492063536048384,-1.333,70.7,0.012528473804100227,0,0.012528473804100227,2.463738738738739,1094,2.0225225225225225,898,2.0739573393425013,0.3064868564399025,0.38496583143507973,0.30177514792899407,108.95004816166981,1.9265681300932715,0.26002398129276805,0.4772209567198178,0.3627684964200477,878,3.5844155844155843,0.7169811320754716,0.17265400122521377,1.294127817643339,0.088433592004272,0.5056947608200456,0.3310810810810811,39.26451484989677,0.8400900900900901,373,1.2967318227310571,0.08888454740564934,0.6150341685649203,0.3925925925925926,0.23198198198198197,0.357630979498861,77,151.5902130757377,177,1.154044513023797,1.346,70.9,0.012133468149646108,0,0.012133468149646108,3.254850746268657,2617,1.4266169154228856,1147,1.8537598661938866,0.3294060411376568,0.2558139534883721,0.31225296442687744,2.2689320808694418,0.46163462859256116,0.17391304347826086,0.4011627906976744,79.40115611792052,989,3.873684210526316,0.803921568627451,0.2724491453128576,0.9896766352204033 ,0.23428525298336117,0.8129423660262892,0.48134328358208955,188.36534339862237,1.109452736318408,892,1.0123073004585736,0.2528702123730828,0.7441860465116279,0.529891304347826,0.14303482587064675,0.474216380182002,95,269.45220471441615
Mid-American,Akron,166,1.1934619401713287,-1.351,71,0.01645123384253819,0,0.01645123384253819,2.328333333333333,838,0.6638888888888889,239,1.7203883333406655,0.23078042511807906,0.34665099882491185,0.3050847457627119,83.6225530606815,1.4783425519504456,0.17277386996008576,0.5687426556991775,0.3925619834710744,851,3.223684210526316,0.6923076923076923,0.08189860352468653,0.8754367226903904,-0.032564482220080175,0.42303172737955347,0.38055555555555554,-11.723213599228862,0.9194444444444444,331,0.9991038443301797,0.0029055507008541657,0.6533490011750881,0.43884892086330934,0.2361111111111111,0.39247943595769685,76,69.69571159950824,171,1.214343035777561,1.562,67.6,0.013651877133105802,0,0.013651877133105802,2.6750499001996006,1340,0.872255489021956,437,1.8709448610944666,0.19779467389076696,0.3412969283276451,0.2833333333333333,1.6135495206629782,0.19656804367661793,0.4118316268486917,0.39779005524861877,71.15763181093568,879,3.4578313253012047,0.6153846153846154,0.09731503703483625,1.0086533231300139 ,0.050034357732579006,0.5699658703071673,0.37524950099800397,25.067213224022083,1.0718562874251496,537,1.0013233596251299,0.045253049026582004,0.658703071672355,0.4525043177892919,0.2435129740518962,0.39476678043230945,83,85.53991755362107
SEC,Alabama,198,1.350995776701606,-1.221,72.3,0.020191285866099893,0,0.020191285866099893,2.329230769230769,908,0.8615384615384616,336,1.8846025114838836,0.1470395684380084,0.410201912858661,0.25906735751295334,10.276275922264226,1.741453907436387,0.019207992378063976,0.5685441020191286,0.30280373831775703,941,2.2222222222222223,0.6176470588235294,-0.01731321937491218,0.9749597093964149,-0.05668185008960063,0.41445270988310307,0.3076923076923077,-22.105921534944247,0.7871794871794872,307,1.080129413867963,-0.1316198429709254,0.589798087141339,0.35495495495495494,0.24615384615384617,0.31562167906482463,72,-16.29173943179236,200,1.1466680338062294,1.639,67.2,0.00916590284142988,0,0.00916590284142988,3.0630182421227197,1847,1.4228855721393034,858,1.7908217989605044,0.27633748914981865,0.32172318973418884,0.31339031339031337,1.5960390209360023,0.3065732981026683,0.42438130155820347,0.42332613390928725,141.94343702153543,1091,3.5576923076923075,0.7816091954022989,0.19084566809896253,0.9435823751107705 ,0.14219824171204243,0.5527039413382218,0.45439469320066334,85.74553975236158,1.144278606965174,690,0.9616630359812417,0.15029481784375917,0.6782768102658112,0.5175675675675676,0.17412935323383086,0.45187901008249315,104,208.2126238959681
Sun Belt,Appalachian State,168,1.1114349027430899,-1.497,68.8,0.020477815699658702,0,0.020477815699658702,2.718640350877193,1240,0.8793859649122807,401,1.7369075071291895,0.18893337467891863,0.34698521046643915,0.29180327868852457,21.479254324298605,1.5218510616256102,0.05277458064938233,0.4630261660978385,0.36609336609336607,879,2.5,0.7209302325581395,0.00948132084765928,0.9020360614617029,-0.002530932143282089,0.5187713310580204,0.3618421052631579,-1.1541050573366325,0.9320175438596491,425,0.8794888119499114,-0.085872122390205,0.6530147895335608,0.4181184668989547,0.19956140350877194,0.3742889647326507,70,8.334081025092507,168,1.2879433129261493,1.556,68.6,0.009966777408637873,0,0.009966777408637873,3.105602716468591,1829,1.831918505942275,1079,2.0212338242377537,0.36992857815111774,0.2912513842746401,0.33079847908745247,1.9230050880231404,0.4619347588925492,0.33222591362126247,0.47,138.58042766776475,903,4.290697674418604,0.6617647058823529,0.2670520875899322,1.0104102034183404 ,0.17445522856916695,0.6522702104097453,0.4567062818336163,102.75412962723934,1.3565365025466893,799,1.098073448390109,0.22477627974994505,0.70874861572536,0.525,0.1969439728353141,0.4684385382059801,86,241.14803509370878
Pac-12,Arizona,183,1.2086569050332199,-1.32,71.3,0.010617760617760617,0,0.010617760617760617,2.9093862815884477,1612,1.2924187725631768,716,1.9682676220630837,0.40187965891596544,0.31177606177606176,0.3281733746130031,170.07139307574224,1.6834860321118144,0.3649600709779876,0.4498069498069498,0.4270386266094421,1036,4.348837209302325,0.8461538461538461,0.23719444982136687,0.9313345509753194,0.14858469547834158,0.5347490347490348,0.44584837545126355,82.31592129500123,1.068592057761733,592,0.9824806802996087,0.1625895093759877,0.6882239382239382,0.4992987377279102,0.17328519855595667,0.44594594594594594,86,245.73345001493607,175,1.3235909667606058,1.271,71.8,0.010040160642570281,0,0.010040160642570281,3.0812244897959182,1510,2.2612244897959184,1108,2.0792424261113647,0.41318303818025554,0.30522088353413657,0.3684210526315789,1.6048470669367185,0.24977267361215422,0.4919678714859438,0.42857142857142855,122.38861006995556,996,4.01,0.6944444444444444,0.25024831181228263,1.1558017212363079 ,0.2574561379455171,0.4919678714859438,0.46938775510204084,126.15350759330337,1.3081632653061224,641,1.0775649102278007,0.17867005051768184,0.6947791164658634,0.49710982658959535,0.17959183673469387,0.4578313253012048,100,249.2473185650335
Pac-12,Arizona State,193,1.4827158821449211,-1.141,73.2,0.015212981744421906,0,0.015212981744421906,2.499754901960784,1020,1.5196078431372548,620,2.096118143454966,0.4210908623801122,0.36815415821501013,0.349862258953168,165.81250120609187,1.8778276505183988,0.2966234368624183,0.5669371196754563,0.3881932021466905,986,3.54320987654321,0.6530612244897959,0.20353606947972705,1.150027330662608,0.11156537298780214,0.41379310344827586,0.39215686274509803,45.51867217902327,1.0759803921568627,439,1.190947765342016,0.07677460908993604,0.6318458417849898,0.42857142857142855,0.24509803921568626,0.3995943204868154,81,200.68656450701087,193,1.2140793669728687,1.487,68.8,0.008256880733944955,0,0.008256880733944955,2.930583501006036,1457,1.414486921529175,703,1.683738387286212,0.3030626926254893,0.3229357798165138,0.32954545454545453,1.5881838934341896,0.26763493218951806,0.5192660550458715,0.4045936395759717,151.48137161926724,1090,3.663157894736842,0.6491228070175439,0.17069537915269356,1.0208324848492027 ,0.10633486734422,0.4559633027522936,0.4084507042253521,52.84842907007734,1.0603621730382293,527,1.0547798162233135,0.1075608339732571,0.6770642201834862,0.4634146341463415,0.1891348088531187,0.42018348623853213,95,186.05796327643597
SEC,Arkansas,146,1.1497665665783023,-1.242,72.4,0.012941176470588235,0,0.012941176470588235,2.6437994722955147,1002,0.7889182058047494,299,1.596262345797226,0.340414378249507,0.3164705882352941,0.379182156133829,169.36793401749995,1.444350598552098,0.37305712338656377,0.5341176470588235,0.486784140969163,850,4.027777777777778,0.7857142857142857,0.24112793230871668,0.9119566447335412,0.11503771465715373,0.44588235294117645,0.44854881266490765,43.59929385506127,1.029023746701847,390,1.0004466666427934,0.19515882050480518,0.6835294117647058,0.5249569707401033,0.21899736147757257,0.4788235294117647,72,204.9587424624092,152,1.250359824664938,1.44,68.9,0.008948545861297539,0,0.008948545861297539,3.1688622754491016,1588,1.403193612774451,703,2.14548094491749,0.5483964012126881,0.27293064876957496,0.4016393442622951,1.762970146601997,0.5489989145786421,0.42953020134228187,0.5,210.81558319819857,894,4.435294117647059,0.746268656716418,0.33455674975388455,0.9297778390196045 ,0.19022075461152066,0.5604026845637584,0.499001996007984,95.30059806037185,1.12375249500998,563,1.0018559442548807,0.2542846344370414,0.727069351230425,0.5430769230769231,0.17165668662674652,0.5044742729306487,85,299.0937342799728
Sun Belt,Arkansas State,202,1.4141451610754112,-1.228,73,0.028511087645195353,0,0.028511087645195353,2.3401913875598086,978,1.8947368421052633,792,2.0457623230569775,0.2555977221426115,0.36430834213305174,0.28695652173913044,72.36095291932783,1.7523008734886096,0.1396929593037217,0.5469904963041182,0.35714285714285715,947,3.792207792207792,0.7111111111111111,0.12070529917911485,1.1329076563699925,0.10111184126030293,0.44139387539598735,0.39712918660287083,42.26474964680662,1.0598086124401913,443,1.1763881305196124,0.04339984083624717,0.6356916578669483,0.4368770764119601,0.24641148325358853,0.382259767687434,77,114.30791832262176,191,1.2415942879905593,1.642,66.6,0.015400410677618069,0,0.015400410677618069,2.8217391304347825,1623,1.7408695652173913,1001,1.7792284307659154,0.30160119847128264,0.3131416837782341,0.3442622950819672,1.595565270092233,0.19145757044168119,0.39835728952772076,0.422680412371134,74.2855373313723,974,3.5757575757575757,0.6891891891891891,0.17573290597515917,1.090099152046893 ,0.17745178569704614,0.5903490759753593,0.4504347826086956,102.03477677580153,1.2156521739130435,699,1.07000892327502,0.11834900580876508,0.686858316221766,0.49177877428998507,0.22260869565217392,0.4455852156057495,99,171.16385041980502
FBS Independents,Army,138,1.196078106537099,-1.571,68,0.007926023778071334,0,0.007926023778071334,2.8326190476190476,1190,1.2857142857142858,540,1.7969047112573442,0.36009829772321217,0.31704095112285335,0.35,128.8333746752156,1.7532896006138559,0.4038663782922119,0.42140026420079263,0.43573667711598746,757,3.9583333333333335,0.673469387755102,0.2077787608594291,0.9308238477606819,0.08974616549934347,0.5548216644649934,0.41904761904761906,37.693389509724256,1.026190476190476,431,0.9933896133784619,0.13706949809867872,0.6829590488771466,0.4816247582205029,0.18571428571428572,0.43989431968295906,72,157.28852197058782,132,1.218384117038245,1.278,71.8,0.012517385257301807,0,0.012517385257301807,2.877364864864865,1703,1.4459459459459458,856,2.0112739271472417,0.26407962548230907,0.31154381084840055,0.29464285714285715,2.5756450703161557,0.4219729018331179,0.16689847009735745,0.35833333333333334,50.63674821997415,719,3.3934426229508197,0.7761194029850746,0.1912550467056071,1.0270050585775528 ,0.15400582300529758,0.8233657858136301,0.43074324324324326,91.17144721913617,1.0692567567567568,633,0.9985071108735651,0.15830008580463492,0.6884561891515995,0.4808080808080808,0.17905405405405406,0.4228094575799722,61,137.51237858133152
SEC,Auburn,151,1.0828480828530298,-1.299,71.4,0.013779527559055118,0,0.013779527559055118,3.231764705882353,1648,1.1372549019607843,580,1.5310673304220856,0.23431733118610576,0.3031496062992126,0.35714285714285715,55.29501150408734,1.3001329399712547,0.11401033299811822,0.47736220472440943,0.4350515463917526,1016,3.010752688172043,0.7037037037037037,0.1522573297962004,0.9885613537842202,0.19639171743446304,0.5019685039370079,0.4647058823529412,100.15977589157615,1.1745098039215687,599,0.9455107089460768,0.11655891111245625,0.6968503937007874,0.5070621468926554,0.16470588235294117,0.46161417322834647,93,154.6934470729396,153,1.0792848348116302,1.356,70.7,0.012875536480686695,0,0.012875536480686695,3.0203125,1740,0.9166666666666666,528,1.783320858903262,0.3806185119945899,0.29506437768240346,0.3709090909090909,1.7335590098665972,0.27876906891043507,0.3572961373390558,0.3993993993993994,92.83009994717487,932,3.77027027027027,0.8072289156626506,0.18156659437007389,0.8567025221351016 ,0.13664971871074816,0.6180257510729614,0.4670138888888889,78.71023797739095,1.0329861111111112,595,0.8569576693090095,0.09824958166574832,0.7049356223175965,0.4916286149162861,0.14930555555555555,0.4560085836909871,74,169.22006595290887
Mid-American,Ball State,152,1.2731998190079812,-1.293,72,0.007551240560949299,0,0.007551240560949299,3.03184584178499,1495,1.7525354969574036,864,1.7401258686410095,0.5046722884763062,0.29449838187702265,0.42124542124542125,211.04165130101595,1.5953888423562033,0.502480122145276,0.45307443365695793,0.5023809523809524,927,4.044444444444444,0.75,0.3214102466150899,1.0616417292436335,0.18232308266548877,0.5318230852211435,0.45233265720081134,89.88527975408596,1.1135902636916837,549,1.1119490811467252,0.24491095391155465,0.7055016181229773,0.5091743119266054,0.17849898580121704,0.48327939590075514,90,297.9472986121883,152,1.0552193441279858,1.423,69.8,0.009911894273127754,0,0.009911894273127754,2.875117370892019,1225,1.023474178403756,436,1.5061775949719798,0.16783817273248827,0.33259911894273125,0.31125827814569534,1.346007610821735,0.12990220762639657,0.513215859030837,0.38197424892703863,60.5344287539008,908,3.2027027027027026,0.7027027027027027,0.09422078100663694,0.8986062294322016 ,0.07552657526857127,0.46916299559471364,0.4154929577464789,32.174321064411366,0.9248826291079812,394,0.90218658030367,0.05753356598814339,0.6674008810572687,0.4570957095709571,0.1784037558685446,0.40859030837004406,74,85.55246915402635
